store_id,week_start_date,weekly_sales,store_area,num_employees,store_rating,holiday_flag,temperature,fuel_price,cpi,unemployment,log_weekly_sales,sales_per_employee,month,day,store_rating_category,temperature_z,fuel_price_z,cpi_z,unemployment_z,dataset_split
Store_14,2023-01-08,8033.744853,3520.988878,57,2.7,0,38.57886087,126.0464606,132.6902087,12.45742728,8.991530523218145,140.94289215789473,1,8,Low,1.598537146119392,0.9536544977037376,-0.6710010925766294,1.1070709234382197,train
Store_15,2023-01-08,14034.30764,3865.588448,19,2.8,1,10.03470934,144.5673537,156.5833774,4.388102684,9.549331408042752,738.6477705263159,1,8,Low,-0.571144354679485,1.6079986001785531,1.4401276568059413,-1.280196796973896,train
Store_17,2023-01-08,12087.93136,2306.970168,21,1.8,1,14.82714013,118.6024224,154.3349352,8.860018956,9.400045549296882,575.6157790476191,1,8,Low,-0.20686488334912975,0.690656246568254,1.2414620453357894,0.042796377674606666,train
Store_19,2023-01-08,4060.777485,4561.638069,75,9.3,1,22.31379023,89.3681886,155.1246079,10.11787195,8.30937596097468,54.1436998,1,8,High,0.3622060244987329,-0.34219073192869065,1.3112351574961945,0.4149256449850892,train
Store_7,2023-01-08,14015.89819,1929.537292,67,9.6,1,27.44745974,137.0024926,148.3506253,6.158954098,9.548018894313572,209.19251029850747,1,8,High,0.7524235356185051,1.3407316697935305,0.7127063648426976,-0.7562996147507468,train
Store_8,2023-01-08,17670.41165,4464.382534,75,1.6,0,32.20905312,107.0312508,133.4222881,8.015634523,9.779703451766197,235.60548866666664,1,8,Low,1.1143590116145015,0.28184616088269526,-0.6063167517269057,-0.20701036594289687,train
Store_12,2023-01-15,12811.7192,4285.553452,43,9.8,0,21.66220656,84.29665197,120.1208349,4.346892864,9.458193644027101,297.9469581395349,1,15,High,0.31267822425790953,-0.5213683809981893,-1.7815932758108293,-1.2923885079256108,train
Store_14,2023-01-15,4184.955527,1914.707118,46,7.7,0,34.36447281,54.00690863,153.048695,9.771612776,8.339490278725906,90.9772940652174,1,15,High,1.2781955237257674,-1.5915065656413918,1.127813717693439,0.3124866689403632,train
Store_15,2023-01-15,12942.29167,4387.875417,99,3.1,0,37.55717988,132.3744462,137.8909187,8.119102813,9.468332915149512,130.73021888888888,1,15,Medium,1.5208777229135173,1.1772225532801477,-0.21148194984352653,-0.1763998103921036,train
Store_16,2023-01-15,13424.08292,3691.486674,18,7.7,0,27.27316512,136.162495,144.777803,12.18941151,9.504880095894304,745.7823844444445,1,15,High,0.7391751539910003,1.3110545115331116,0.39702249851796306,1.0277798515931782,train
Store_17,2023-01-15,16720.13594,4576.37721,33,3.8,0,-3.417833738,68.26251303,129.9983592,11.88935841,9.724428823326159,506.6707860606061,1,15,Medium,-1.5936912615076726,-1.0878553315465291,-0.9088448436426434,0.9390107022650342,train
Store_19,2023-01-15,12490.52303,3163.620015,39,7.7,1,16.78959127,75.60211731,154.3468822,11.59275664,9.432805535637513,320.2698212820513,1,15,High,-0.05769618480839354,-0.8285467361572002,1.2425176464360703,0.8512626109701207,train
Store_2,2023-01-15,13422.48352,1407.572403,24,9.2,1,16.83700341,77.47050328,148.3470688,13.15841392,9.504760953592575,559.2701466666666,1,15,High,-0.05409232070463219,-0.7625365640766653,0.7123921231658629,1.3144541756798858,train
Store_20,2023-01-15,3227.101569,3076.129121,15,2.1,1,23.41949704,72.97162837,143.0808161,7.381004079,8.079649493888631,215.1401046,1,15,Low,0.44625236962981696,-0.9214820452279179,0.24708182397211956,-0.3947624826569791,train
Store_3,2023-01-15,15076.31087,4243.514324,96,3.8,1,20.36816957,62.71026138,159.0431333,11.42597194,9.620946301389727,157.04490489583333,1,15,Medium,0.21431663464815642,-1.2840166669107271,1.6574643132433695,0.8019202247726456,train
Store_6,2023-01-15,19196.02436,2838.659482,84,6.3,0,19.19115121,127.1243074,149.2682109,10.7252473,9.862510564755038,228.52409952380953,1,15,Medium,0.1248497973134182,0.9917348803906477,0.7937814773362325,0.5946144838685524,train
Store_8,2023-01-15,11493.1932,3177.015864,32,1.4,1,15.73204771,115.423578,138.5047709,6.727211657,9.349597247696215,359.1622875,1,15,Low,-0.13808157289776882,0.5783475109908597,-0.15724380991477804,-0.5881835709181134,train
Store_8,2023-01-15,9592.907214,4217.97857,80,7.5,1,3.41082834,122.8615157,137.0562423,11.06093809,9.168883510762376,119.911340175,1,15,High,-1.0746349577926462,0.8411302311486737,-0.2852314540049859,0.6939268584635581,train
Store_1,2023-01-22,17155.97395,1144.075273,23,1.4,1,20.77476294,127.851588,126.7903399,7.712821371,9.750160014251563,745.9119108695652,1,22,Low,0.24522237421127846,1.0174297412639792,-1.1922958106466206,-0.2965960623026873,train
Store_16,2023-01-22,2461.557185,3294.115806,49,5.9,1,-0.343622136,104.5083413,150.4813088,9.038630486,7.808955595111635,50.23586091836735,1,22,Medium,-1.3600160711489604,0.19271163894094917,0.9009671706472072,0.0956376700268549,train
Store_17,2023-01-22,3249.629169,1000.538772,11,8.1,0,13.72724259,81.64687841,120.8363805,4.474934191,8.086603847049107,295.4208335454545,1,22,High,-0.29046965761625243,-0.6149850166819023,-1.7183698119571547,-1.2545081471606772,train
Store_17,2023-01-22,2935.218396,3594.01928,37,4.1,0,23.72009868,85.49951158,147.8412563,6.470139046,7.984877772526521,79.33022691891892,1,22,Medium,0.46910152724910475,-0.4788712893266942,0.6677000472024495,-0.6642371660785528,train
Store_4,2023-01-22,5335.943232,4839.451211,31,8.6,0,27.52776418,63.42024263,146.1609231,5.850193447,8.582408339590097,172.12720103225806,1,22,High,0.7585275901642109,-1.2589329929595396,0.5192308436571688,-0.8476448477620836,train
Store_7,2023-01-22,10306.59436,4924.770117,81,4.2,1,36.95200978,97.07059473,138.1304709,14.31131652,9.240636219038304,127.24190567901233,1,22,Medium,1.4748778840524248,-0.07006432858416911,-0.19031583568145283,1.655534414678268,train
Store_9,2023-01-22,5943.238564,3593.27203,69,5.3,1,-1.397146886,133.2893595,132.372969,11.83220842,8.690177720854647,86.13389223188406,1,22,Medium,-1.4400959837820742,1.2095464870612227,-0.6990314413145712,0.9221031749093367,train
Store_1,2023-01-29,13555.48701,3413.972384,46,2.9,0,21.8219618,100.3133555,155.1681735,6.706330791,9.514620457870945,294.6845002173913,1,29,Low,0.32482144696044407,0.04450257562123304,1.3150844832929898,-0.5943610665415712,train
Store_1,2023-01-29,15031.515,1751.681523,31,4.1,0,37.98288222,131.0603848,153.1285103,10.04184534,9.617970800751243,484.8875806451613,1,29,Medium,1.553235962427978,1.130796696668525,1.134865958297698,0.3924335677627492,train
Store_10,2023-01-29,11105.34847,4570.23291,76,2.9,1,19.48488808,113.7404612,143.4077914,12.15942228,9.31527215804261,146.12300618421054,1,29,Low,0.14717715401455342,0.5188829081820303,0.2759723811366041,1.018907693844746,train
Store_13,2023-01-29,6915.27458,4144.822609,63,9.7,1,2.686616784,127.0437803,149.2205862,12.57531827,8.841632548155037,109.76626317460318,1,29,High,-1.1296833068061567,0.9888898538203897,0.789573501633507,1.141948359784496,train
Store_14,2023-01-29,15846.01666,1048.412467,65,9.0,1,33.52691299,145.9592148,152.0540823,8.819907415,9.670736538245341,243.7848716923077,1,29,High,1.2145314121701474,1.6571731241786463,1.0399327215880112,0.030929586853878737,train
Store_19,2023-01-29,7513.642978,4043.405324,75,2.0,1,37.38575143,89.43411464,150.7368428,9.57134381,8.92460879314104,100.18190637333333,1,29,Low,1.5078472029387089,-0.3398615615565813,0.9235453887403458,0.25323813676840123,train
Store_2,2023-01-29,17132.6545,2677.791976,67,9.8,1,19.82705674,105.6709257,134.7895124,11.6713407,9.748799907735645,255.71126119402985,1,29,High,0.17318587986422096,0.23378580537891766,-0.4855129118166107,0.874511296475959,train
Store_20,2023-01-29,14997.27689,3652.188767,56,8.7,0,-2.658931024,140.7463176,131.5994957,13.66956643,9.615690599485823,267.80851589285714,1,29,High,-1.5360059883006094,1.4730011989258902,-0.7673732230603229,1.465675987717974,train
Store_4,2023-01-29,8398.874188,1726.455871,76,6.8,1,1.806892801,82.45066492,154.6941856,11.51765656,9.035972007100192,110.5115024736842,1,29,Medium,-1.1965523762797452,-0.5865871980871117,1.273204333568459,0.82904464283023,train
Store_11,2023-02-05,11419.93336,4359.206427,32,2.1,0,27.60510591,86.41210568,121.133498,14.32113729,9.343203210167985,356.8729175,2,5,Low,0.7644064449146987,-0.4466292930004854,-1.692117400480452,1.6584398384137577,train
Store_15,2023-02-05,3421.444919,3465.201944,25,4.3,1,-3.538103149,114.4756727,136.6486812,7.558806268,8.13811046324201,136.85779676,2,5,Medium,-1.6028331102637803,0.5448579681588447,-0.32124233084360315,-0.34216062963092536,train
Store_15,2023-02-05,4780.27545,4301.662656,27,6.2,1,21.83771199,67.66823142,148.5661259,12.26997415,8.472462620436497,177.0472388888889,2,5,Medium,0.32601864127330177,-1.1088513312865598,0.7317473517407318,1.0516138897031977,train
Store_16,2023-02-05,4983.941723,2074.135024,23,8.0,1,24.85706553,54.38810884,159.2411796,5.02869299,8.514176991856191,216.69311839130435,2,5,High,0.5555239924211347,-1.5780387426844273,1.6749630905252157,-1.0906814860790064,train
Store_2,2023-02-05,7067.381571,1007.968541,38,6.4,1,-2.379297613,89.0376446,129.1224727,9.995981757,8.863386817692655,185.98372555263157,2,5,Medium,-1.5147506555500692,-0.353868868390071,-0.9862355486832056,0.37886506522752855,train
Store_3,2023-02-05,8256.287436,3815.428367,49,6.4,0,34.89679487,86.66377001,144.2279696,9.036819872,9.018851415002038,168.49566195918368,2,5,Medium,1.3186580795959346,-0.43773797932302705,0.3484408678148412,0.09510200929033316,train
Store_4,2023-02-05,14640.65779,1033.454728,90,6.0,1,39.13425285,128.6975799,138.2926644,9.353228886,9.591626018126332,162.67397544444444,2,5,Medium,1.6407532793763775,1.0473186784506237,-0.1759849043130662,0.18870997072294873,train
Store_5,2023-02-05,3594.807734,4310.025279,86,2.5,0,-3.538815274,132.2760243,127.2500102,4.513629436,8.187523927532531,41.80008993023256,2,5,Low,-1.602887239896505,1.1737453025087272,-1.1516807211307913,-1.2430603601466648,train
Store_6,2023-02-05,4026.447027,3929.604196,24,1.4,1,14.62317161,96.91774961,125.2136289,14.38895524,8.300887962140298,167.768626125,2,5,Low,-0.22236882026328914,-0.07546435450754384,-1.331609267281937,1.678503426260971,train
Store_8,2023-02-05,5843.204594,4785.826053,14,4.7,0,9.541534778,107.3975175,144.3811404,12.41024615,8.673205781498027,417.3717567142857,2,5,Medium,-0.6086312536230873,0.29478638216597236,0.36197458046325703,1.0931126314744293,train
Store_17,2023-02-12,12997.6578,3090.306397,21,8.9,1,37.12794539,65.97494602,123.5087057,11.05641611,9.472601384959576,618.9360857142858,2,12,High,1.4882509996606283,-1.1686751912545603,-1.4822511695010159,0.6925890541953174,train
Store_19,2023-02-12,6105.435895,1289.265901,29,4.6,1,8.96669001,78.68466456,127.8576526,8.902511514,8.71709855872586,210.5322722413793,2,12,Medium,-0.6523260209259368,-0.7196401838248258,-1.0979912605117066,0.05536757999325264,train
Store_2,2023-02-12,11783.68791,2590.449514,45,5.6,0,-4.186350851,140.3953065,144.9096511,6.649863054,9.374556333050974,261.85973133333334,2,12,Medium,-1.6521073388386445,1.4605999587725094,0.40867220132449944,-0.6110667528950045,train
Store_3,2023-02-12,3084.813025,3770.129726,49,7.6,1,23.95430273,58.96522312,125.5888227,11.69306808,8.034570442947583,62.95536785714285,2,12,High,0.4869037097439358,-1.4163290605810703,-1.2984582680270715,0.8809392288643574,train
Store_3,2023-02-12,16970.54679,1652.141348,72,1.4,1,20.27175285,149.168614,129.4403172,5.782315367,9.739293502571849,235.70203875,2,12,Low,0.20698786281439413,1.770561362406066,-0.9581517616305849,-0.8677262247571145,train
Store_6,2023-02-12,17340.74974,1230.928637,79,7.9,0,0.676194611,77.96014326,145.628409,3.010870023,9.760872152971487,219.50316126582277,2,12,High,-1.2824983517014141,-0.745237558487735,0.4721794943749969,-1.6876439179798315,train
Store_7,2023-02-12,2539.524618,2557.92758,52,4.1,1,20.77466245,125.6356055,138.0009696,12.92589778,7.840125881205298,48.837011884615386,2,12,Medium,0.24521473582364656,0.9391389659631703,-0.20175818227621192,1.245665484768632,train
Store_7,2023-02-12,11635.58237,2552.662825,22,1.5,1,23.01461457,85.98249006,141.1923623,6.872204485,9.36190906734859,528.8901077272727,2,12,Low,0.41547667800579074,-0.46180763487418564,0.08022370820195295,-0.5452881967318712,train
Store_9,2023-02-12,6676.637757,1587.850838,39,8.5,0,30.55374625,94.67721588,144.1205545,3.063890287,8.806519574797527,171.19583992307693,2,12,High,0.9885367852922503,-0.15462252602257717,0.3389499916328219,-1.6719581485862356,train
Store_9,2023-02-12,6982.65754,1302.798909,94,9.8,0,22.17067408,60.93559031,152.412132,9.016211924,8.851328061380187,74.28359085106383,2,12,High,0.3513275626606153,-1.3467158867710896,1.0715689195686426,0.08900525503797364,train
Store_1,2023-02-19,16781.56909,4212.008288,59,5.8,0,35.57340533,61.9271672,120.7212804,14.20095985,9.728096072592754,284.43337440677965,2,19,Medium,1.3700882016917382,-1.3116834244260733,-1.7285397116978627,1.6228859677247565,train
Store_1,2023-02-19,8329.20837,2197.582353,31,6.8,1,-0.607548285,58.9700919,136.9829043,5.576934029,9.027643749253796,268.68414096774194,2,19,Medium,-1.3800774726048959,-1.4161570463341306,-0.2917113798016105,-0.9284872256004184,train
Store_11,2023-02-19,7422.774694,1966.147367,73,4.1,1,37.3575518,96.01026266,143.5081291,5.266442241,8.912442925675775,101.68184512328767,2,19,Medium,1.5057037090087506,-0.10752591496249629,0.2848379194742164,-1.0203446064911155,train
Store_12,2023-02-19,5260.688292,3961.904528,89,4.6,0,20.62737663,61.32434516,126.5572688,8.025107886,8.568207222293363,59.10885721348314,2,19,Medium,0.23401933144639148,-1.3329811579957271,-1.2128892742444493,-0.20420772076180446,train
Store_12,2023-02-19,7705.03858,2567.437493,88,7.7,0,7.062123432,86.82954677,152.1416711,8.844192486,8.949759531662021,87.55725659090909,2,19,High,-0.7970948316920707,-0.43188107789566643,1.0476718053456169,0.038114198824372274,train
Store_13,2023-02-19,5147.865869,1637.96905,25,7.3,1,32.24246176,90.2785534,129.0734841,7.913375252,8.546531749794232,205.91463476,2,19,High,1.1168984497932353,-0.3100274968857395,-0.9905640345006604,-0.23726323950956252,train
Store_17,2023-02-19,6305.241876,1094.379859,29,3.8,0,6.045450814,111.5552623,157.6158814,4.890006577,8.749295195855302,217.42213365517242,2,19,Medium,-0.8743735614285284,0.44167971904697423,1.5313566145729596,-1.1317111401815023,train
Store_18,2023-02-19,8843.521138,1801.898062,47,1.5,1,35.81434833,140.3273622,153.6314029,11.68296841,9.087553465840568,188.16002421276596,2,19,Low,1.3884026213478122,1.4581994831711587,1.1793000406516139,0.8779512940141763,train
Store_2,2023-02-19,16464.86364,2083.225312,74,2.4,1,3.700265513,69.378913,153.0123361,14.30761125,9.709044646517146,222.4981572972973,2,19,Low,-1.0526344271676036,-1.0484128633875525,1.1246011543013785,1.6544382298165519,train
Store_4,2023-02-19,10035.5513,1353.539788,60,3.2,0,-1.102110762,62.01592587,128.8610861,4.607294633,9.213988838221514,167.25918833333333,2,19,Medium,-1.4176698689389888,-1.3085475760658232,-1.009330884964968,-1.2153499986828338,train
Store_10,2023-02-26,10481.02218,2075.414058,83,2.0,1,26.93816882,144.0639999,145.8648453,13.27542154,9.257416895368268,126.2773756626506,2,26,Low,0.7137116094122741,1.5902150846261474,0.49307029695521976,1.3490702716052763,train
Store_10,2023-02-26,5873.633696,3696.521182,52,7.2,1,8.901297528,104.0765631,146.773934,10.73887589,8.678398987451521,112.95449415384616,2,26,High,-0.657296596363697,0.17745689300501,0.5733946488403171,0.5986464313499883,train
Store_12,2023-02-26,17779.71371,1005.895288,30,8.3,1,24.6505813,130.4374414,149.2441193,10.23369039,9.785869649432113,592.6571236666666,2,26,High,0.5398288328166586,1.1087880744187908,0.7916528157921207,0.4491899281913373,train
Store_13,2023-02-26,17709.56911,3874.958471,76,8.9,0,6.802344482,91.5774801,120.4610406,7.819837509,9.781916865212567,233.02064618421053,2,26,High,-0.8168409986614961,-0.26413635000081576,-1.7515337201699812,-0.26493589437026727,train
Store_18,2023-02-26,7355.872124,3364.521213,85,7.9,1,6.620206597,98.41844983,124.2205459,12.0592824,8.903390138239814,86.53967204705883,2,26,High,-0.8306855580019199,-0.022444538819516503,-1.41935510368174,0.9892818310843803,train
Store_19,2023-02-26,5644.650083,1218.53768,47,4.1,0,38.94203475,122.0333369,139.9847365,14.31958077,8.63864063080357,120.09893793617022,2,26,Medium,1.6261425085762578,0.811870631698004,-0.026478486759578583,1.6579793500658215,train
Store_20,2023-02-26,3429.548642,2986.781691,13,7.8,1,7.22729195,71.93893892,159.4539969,8.769434018,8.140475481304579,263.811434,2,26,High,-0.7845401380399464,-0.9579670164248774,1.6937669890803682,0.015997294818263605,train
Store_9,2023-02-26,9036.307926,4554.636321,65,8.8,0,7.133350395,143.8719302,133.6773797,8.949833672,9.109116613239788,139.02012193846153,2,26,High,-0.7916807690664304,1.5834292522809943,-0.5837776227713574,0.06936759435748359,train
Store_1,2023-03-05,16633.7433,1249.830374,86,8.4,0,8.571409144,91.51071769,158.1652657,13.1427067,9.719248757014006,193.41561976744185,3,5,High,-0.6823718809921778,-0.26649506936789114,1.5798985641465793,1.309807276322039,train
Store_13,2023-03-05,2787.303302,3545.497126,21,6.0,0,20.29498972,86.71696257,135.7268174,7.825876582,7.933188554342154,132.72872866666665,3,5,Medium,0.2087541303078414,-0.4358586834519469,-0.4026954522621569,-0.26314926602701544,train
Store_15,2023-03-05,19496.09593,1405.49159,90,4.4,1,34.00696686,116.1901576,145.1647031,8.954633754,9.878020806794494,216.6232881111111,3,5,Medium,1.2510209886787087,0.6054308075483839,0.43120783134277896,0.07078767365626525,train
Store_18,2023-03-05,9454.335546,1302.420162,48,4.7,0,38.45244241,106.632288,135.2563524,6.641438597,9.154334469198966,196.965323875,3,5,Medium,1.5889278994149245,0.2677507847106448,-0.4442643291051121,-0.6135590846904152,train
Store_3,2023-03-05,6770.83571,3666.401916,92,9.1,0,19.61119812,57.85362428,144.709077,12.75514086,8.820527482769728,73.59604032608696,3,5,High,0.1567781595608257,-1.4556019045710746,0.3909500752135538,1.1951479379401073,train
Store_4,2023-03-05,17220.87853,3381.213064,19,6.5,1,36.40171738,108.079683,147.1044473,11.61524428,9.753935862043454,906.3620278947369,3,5,Medium,1.433049377114485,0.31888732424401833,0.6025978130771025,0.8579154623260895,train
Store_7,2023-03-05,19864.70304,4803.090831,22,8.4,0,-4.249780223,58.54084828,138.5875787,13.51550818,9.896750058510953,902.9410472727272,3,5,High,-1.6569286954969797,-1.431322245428765,-0.14992716098268863,1.4200986555741548,train
Store_7,2023-03-05,17709.14451,3814.799119,47,3.7,1,38.65525989,127.1224815,159.8320947,11.11370146,9.781892890540313,376.7903087234042,3,5,Medium,1.6043443441437915,0.9916703712500649,1.7271745770684073,0.709536627103129,train
Store_1,2023-03-12,16687.0449,1961.595652,36,7.0,0,16.23561298,130.2656244,133.4525091,13.30956432,9.722447867793022,463.52902500000005,3,12,Medium,-0.09980486148052846,1.1027177710026497,-0.6036465147760798,1.3591712355223229,train
Store_14,2023-03-12,16867.60783,2710.405335,20,9.3,1,37.52576924,69.71060388,122.0674272,13.25215179,9.733209648720425,843.3803915000001,3,12,High,1.5184901555526653,-1.0366942075969912,-1.6095982164926097,1.3421860370728598,train
Store_14,2023-03-12,17403.27066,1641.850457,15,4.3,0,38.55390547,108.881027,143.0200407,13.51576764,9.764470895316979,1160.218044,3,12,Medium,1.5966402507197115,0.3471988488353232,0.2417118918460726,1.4201754154659365,train
Store_16,2023-03-12,9145.667307,1847.976219,27,5.7,0,14.02089788,57.77124184,145.090336,10.38749276,9.121144863178998,338.7284187777778,3,12,Medium,-0.26814850192679024,-1.4585124803986238,0.42463697735562295,0.4946915595677588,train
Store_19,2023-03-12,17951.52405,3967.585308,96,7.9,0,0.114071741,62.24814169,145.1562058,8.6141902,9.795485999629864,186.9950421875,3,12,High,-1.325226109467594,-1.3003433792434596,0.4304570353915453,-0.029930781453280517,train
Store_2,2023-03-12,11968.44033,4288.719547,80,6.4,1,18.3106907,140.9005589,127.9252297,12.8052256,9.390112041402112,149.60550412499998,3,12,Medium,0.05792474337642525,1.4784505519602233,-1.0920203505666426,1.2099652478233291,train
Store_20,2023-03-12,13414.55849,4708.442515,63,2.2,0,10.22655397,113.3268917,137.481349,5.3012815,9.504170393748645,212.92949984126983,3,12,Low,-0.5565619718645277,0.5042714765503422,-0.24767030055591976,-1.0100375928836811,train
Store_3,2023-03-12,10249.41155,1821.331755,79,8.8,0,19.74446145,105.2338013,154.3941796,6.926654198,9.235073134980027,129.73938670886076,3,12,High,0.16690769455618074,0.21834217792296934,1.2466967028921119,-0.5291795322849066,train
Store_4,2023-03-12,12389.59796,4756.273918,75,1.1,1,13.91123208,53.76973904,130.9765053,12.89667797,9.42469323495985,165.19463946666664,3,12,Low,-0.27648435514983083,-1.599885779411751,-0.8224187869427446,1.2370209559261374,train
Store_6,2023-03-12,5024.255739,4624.444009,19,4.6,0,23.20390068,123.6794569,133.6419149,14.68430562,8.522231624965588,264.43451257894736,3,12,Medium,0.4298645840815256,0.8700281356666355,-0.5869111861681245,1.7658813003317406,train
Store_9,2023-03-12,16108.25212,1150.284362,98,7.8,1,0.698670648,76.16713666,152.0468601,4.625026198,9.687149051753883,164.36991959183672,3,12,High,-1.2807899162049545,-0.8085845735627487,1.0392945896497474,-1.2101042073835384,train
Store_1,2023-03-19,19352.31333,3264.722765,45,3.9,1,0.095405047,136.10334,159.8405113,8.305873657,9.870618915324032,430.0514073333334,3,19,Medium,-1.3266449913919807,1.3089645623512387,1.7279182426095987,-0.12114462742222441,train
Store_11,2023-03-19,3722.861999,3561.904169,93,2.5,0,24.35265008,85.50152661,138.2200678,4.716976745,8.22251658051376,40.0307741827957,3,19,Low,0.5171826576145317,-0.478800098213518,-0.18239932222856942,-1.1829011162058516,train
Store_12,2023-03-19,7612.690396,1502.200859,58,2.3,0,30.00932372,130.1913953,151.842741,10.54465664,8.93770327365182,131.25328268965518,3,19,Low,0.9471544555103456,1.1000952530951837,1.021259237967485,0.5411876761974833,train
Store_13,2023-03-19,12781.61315,4482.107865,52,7.1,0,9.413443412,110.4004998,137.6618916,5.267157765,9.455841178860997,245.80025288461536,3,19,High,-0.618367660288746,0.40088190073690216,-0.2317180977261516,-1.0201329224365134,train
Store_15,2023-03-19,6984.280773,3357.815958,13,5.6,1,7.124775084,86.25832126,144.2040649,7.414166174,8.851560467447268,537.2523671538462,3,19,Medium,-0.7923325906355789,-0.45206250444100204,0.3463287201943637,-0.3849516492975202,train
Store_16,2023-03-19,15779.23218,1717.022448,87,8.9,0,2.013319145,104.176032,132.6673742,4.119448617,9.666513307853092,181.3704848275862,3,19,High,-1.180861616672348,0.1809711343400923,-0.6730186805337993,-1.359676705667178,train
Store_18,2023-03-19,5565.75739,1795.968556,28,2.1,0,32.94151893,97.34349336,141.9208599,7.406085773,8.624568007208723,198.77704964285712,3,19,Low,1.1700347781985736,-0.06042280599938852,0.1445915719426965,-0.38734219391445723,train
Store_20,2023-03-19,13230.12505,2895.239314,32,4.1,1,25.81263237,81.72591744,140.3902827,4.05607233,9.490327291286388,413.4414078125,3,19,Medium,0.6281579851795399,-0.6121925637010127,0.009354359556149373,-1.3784262506129434,train
Store_3,2023-03-19,6223.557473,3665.541654,88,5.0,1,13.78223238,141.4749329,142.732766,9.881995019,8.73625763013129,70.72224401136363,3,19,Medium,-0.2862898055729916,1.498743214818629,0.21632916066650001,0.3451426815329426,train
Store_5,2023-03-19,6043.081013,2486.896266,10,4.6,0,26.515655,143.2648101,138.0394601,8.473526507,8.706834727174407,604.3081013,3,19,Medium,0.6815957338318633,1.561979668031252,-0.19835727709915357,-0.07154540356171758,train
Store_5,2023-03-19,3689.431127,3130.016266,31,7.7,1,3.605895808,149.89047,125.664454,6.075059087,8.213498566795076,119.01390732258064,3,19,High,-1.059807602483715,1.7960645718833705,-1.291775713118262,-0.7811195174924459,train
Store_5,2023-03-19,3046.948319,1005.414503,13,2.6,0,21.36137774,91.19465486,136.4384243,9.850236307,8.022223960954125,234.38063992307693,3,19,Low,0.2898117983641439,-0.2776615853509678,-0.3398200001313957,0.33574703173629816,train
